candidate_id,source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,evidence_source,candidate_rank,candidate_text,existing_value,target_status,needs_pdf_verification
cand_000063,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,injury_mechanism_standard,1,wound_design,treatment,pdf_text_regex,3,"allow for more rapid healing of damaged tissue (the phoenix effect), with more abraded","tapered micro spatula tool, Gryphon Diamond Blade Saw",existing_source_covariate,1
cand_000064,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,tissue_skeleton_involvement,1,wound_design,treatment,pdf_text_regex,1,"tissue and skeleton following various disturbances such as predation (Rotjan and Lewis, 2008),",fragmentation,existing_model_covariate,1
cand_000065,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,temperature_c,1,environment,treatment_or_source,pdf_text_regex,1,Oxygen concentration ([O2]) and temperature were recorded within each,27.9,existing_source_covariate,1
cand_000066,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,temperature_c,1,environment,treatment_or_source,pdf_text_regex,2,Daily average temperatures ranged from 27.12 to 28.31°C and 28.74 to,27.9,existing_source_covariate,1
cand_000067,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,1,"picture, with the impacts of elevated temperature on healing and associated costs varying",29.5,existing_source_covariate,1
cand_000068,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,2,"genus Pocillopora, elevated temperatures, within certain limits, might actually enhance or",29.5,existing_source_covariate,1
cand_000069,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,temperature_regime,1,environment,treatment_or_source,pdf_text_regex,3,Seawater was heated in the elevated temperature sump with a Finnex TH Deluxe,29.5,existing_source_covariate,1
cand_000070,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,1,"respect to colony size, competition for space (Highsmith, 1982), and disease susceptibility",,pdf_text_candidate,1
cand_000071,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,colony_size_value,1,intrinsic_state,observation_or_treatment,pdf_text_regex,2,"colonization, colony size, lesion size, and lesion shape.",,pdf_text_candidate,1
cand_000072,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,timepoint_days,1,response_timing,observation,pdf_text_regex,1,"1) , middle (day 10), and end (day 19) of the experiment, I documented regeneration (healing)",,pdf_text_candidate,1
cand_000073,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,timepoint_days,1,response_timing,observation,pdf_text_regex,2,"(day 0, 10, 19) with an Underwater Fluorometer Diving-PAM (Heinz Walz GmbH, Germany).",,pdf_text_candidate,1
cand_000074,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,timepoint_days,1,response_timing,observation,pdf_text_regex,3,"show stages of wound regeneration at the beginning (day 1), middle (day 10), and end (day",,pdf_text_candidate,1
cand_000075,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,1,"Each coral aquaria (20 L, N=6) exchanged filtered seawater (200",14,existing_response_extraction,1
cand_000076,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,2,Each coral fragment (N=108) was randomly assigned to one of three groups to run 12,14,existing_response_extraction,1
cand_000077,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,sample_size,1,study_design,observation_or_treatment,pdf_text_regex,3,"with less than or equal to 10% damage by AEFW, N = 71.",14,existing_response_extraction,1
cand_000078,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,variance_type,1,response_value,observation,pdf_text_regex,1,present for SE and 95% CI at that given time interval.,,pdf_text_candidate,1
cand_000079,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,variance_type,1,response_value,observation,pdf_text_regex,2,Event Treatment Time regenerated regenerated regenerated SE 95% CI CI,,pdf_text_candidate,1
cand_000080,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,variance_type,1,response_value,observation,pdf_text_regex,3,"by a hazards ratio (HR) less than 1, confidence interval (CI) not overlapping 1, and a p-",,pdf_text_candidate,1
cand_000081,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,1,identifiable by dark pigmentation (symbionts) inside corallites within the wound site.,,pdf_text_candidate,1
cand_000082,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,endpoint_definition,1,response_timing,source_or_treatment,pdf_text_regex,2,"defined as new tissue growth within the wound site, identifiable by symbiont re-pigmentation",,pdf_text_candidate,1
cand_000083,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,1,"Thank you to my family, friends, committee members, lab mates, fellow UCSB",lab,existing_model_covariate,1
cand_000084,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,2,Thank you to my wonderful and caring friends and lab,lab,existing_model_covariate,1
cand_000085,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,field_lab_mesocosm,1,study_design,source,pdf_text_regex,3,"mesocosm experiment in Moorea, French Polynesia, using a prominent reef building coral,",lab,existing_model_covariate,1
cand_000086,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,omega_arag,2,environment,treatment,pdf_text_regex,1,fragment was secured to an aragonite coral plug (Ocean Wonders) with bonding glue (Bulk,,pdf_text_candidate,1
cand_000087,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,omega_arag,2,environment,treatment,pdf_text_regex,2,using an aragonite density of 2.93 (Jokiel 1978).,,pdf_text_candidate,1
cand_000088,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,nutrient_treatment,2,environment,treatment,pdf_text_regex,1,"exacerbated by stressful conditions, such as warming that can disrupt nutrient acquisition by",,pdf_text_candidate,1
cand_000089,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,nutrient_treatment,2,environment,treatment,pdf_text_regex,2,Heat stress destabilizes symbiotic nutrient cycling in corals.,,pdf_text_candidate,1
cand_000090,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,light_PAR,2,environment,source_or_treatment,pdf_text_regex,1,shed light on how resources are allocated to other processes such as growth.,344,existing_source_covariate,1
cand_000091,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,light_PAR,2,environment,source_or_treatment,pdf_text_regex,2,timepoint of this study to examine coral holobiont respiration (light-enhanced dark respiration),344,existing_source_covariate,1
cand_000092,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,light_PAR,2,environment,source_or_treatment,pdf_text_regex,3,"photosynthesis (see methods for Symbiont Performance), I measured light-enhanced dark",344,existing_source_covariate,1
cand_000093,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,flow_speed,2,environment,treatment_or_source,pdf_text_regex,1,"northern shore of Moorea (17.48725° S, 149.88693° W) and transported them to flow-through",present_or_manipulated,existing_model_covariate,1
cand_000094,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,flow_speed,2,environment,treatment_or_source,pdf_text_regex,2,I allowed glued fragments to cure in a flow-through seawater table for several,present_or_manipulated,existing_model_covariate,1
cand_000095,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,flow_speed,2,environment,treatment_or_source,pdf_text_regex,3,through a three-output manifold to three of the six tanks for a flow rate between 244 to 298,present_or_manipulated,existing_model_covariate,1
cand_000096,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,1,Corals primarily obtain energy through a symbiotic relationship with photosynthetic,symbiotic,existing_source_covariate,1
cand_000097,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,2,"Research on a facultatively symbiotic coral, Astrangia poculata, shows that the",symbiotic,existing_source_covariate,1
cand_000098,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,pdf_text_regex,3,and nutritional energy for the zooxanthellate coral host to fuel metabolic processes.,symbiotic,existing_source_covariate,1
cand_000099,c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,pdf_text_regex,1,"symbiont densities and chlorophyll a content (i.e., bleaching), respectively.",,pdf_text_candidate,1
