source_id,response_type,paper_title,local_relpath,covariate,tier,domain,recommended_grain,expected_accessibility,current_schema_status,target_status,existing_value,existing_source,pdf_candidate_count,needs_pdf_verification,needs_notebooklm_check,notes
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,endpoint_definition,1,response_timing,source_or_treatment,high,absent,pdf_text_candidate,,,2,1,1,"Tissue cover, no visible skeleton, full polyp, pigmentation, feeding-capable polyp."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,field_lab_mesocosm,1,study_design,source,high,present_as_study_type,existing_model_covariate,lab,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,Current study_type should be standardized into field/lab/mesocosm categories.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,final_wound_area_mm2,2,wound_geometry,observation,medium_low,absent,not_extracted,,,0,0,1,Often derived from percent healed or digitized figures.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,wound_shape_standard,2,wound_geometry,treatment,high,absent,not_extracted,,,0,0,1,"Circular, rectangular, square, irregular, wedge, branch-tip."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,wound_perimeter_mm,2,wound_geometry,treatment_or_observation,medium_low,present_source_level_sparse,not_extracted,,,0,0,1,High value where reported; sparse in source-level table.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,perimeter_area_ratio,2,wound_geometry,treatment_or_observation,medium_low,absent,not_extracted,,,0,0,1,Derive only when both perimeter and area are credible.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,lesion_depth_mm,2,wound_design,treatment,medium,present_as_lesion_depth_source_level,not_extracted,,,0,0,1,Convert 3 mm drill depth when explicit; flag qualitative scraping.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,lesion_position_standard,2,wound_design,treatment,high,present_source_level,existing_source_covariate,branch tip,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,"Top, side, base, branch tip, apical, center, underside."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,num_lesions_per_colony,2,wound_design,treatment_or_observation,high,present_source_level,existing_source_covariate,1,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Separate lesions per colony from colonies per treatment.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,lesion_spacing_cm,2,wound_design,treatment,low_medium,absent,not_extracted,,,0,0,1,Core only for clustered/spaced lesion designs.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,depth_m,2,environment,source_or_treatment,high,present_source_level,not_extracted,,,0,0,1,Use treatment-level for depth-gradient studies.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,pH,2,environment,treatment,medium,partial_in_ph_or_pco2,not_extracted,,,0,0,1,Record scale where reported.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,pCO2_uatm,2,environment,treatment,medium,partial_in_ph_or_pco2,not_extracted,,,0,0,1,Do not conflate pH and pCO2.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,omega_arag,2,environment,treatment,low_medium,absent,pdf_text_candidate,,,2,1,1,Useful in acidification studies.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,nutrient_treatment,2,environment,treatment,low_medium,present_source_level,pdf_text_candidate,,,2,1,1,"Separate nitrate, ammonium, phosphate, fish-derived enrichment."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,nutrient_concentration,2,environment,treatment,low_medium,partial_in_nutrient_enrich,not_extracted,,,0,0,1,Needed before comparing nutrient effects.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,light_PAR,2,environment,source_or_treatment,medium,present_source_level,existing_source_covariate,344,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,1,1,Field PAR and lab photoperiod are not equivalent.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,flow_speed,2,environment,treatment_or_source,medium_low,partial_in_flow_regime,existing_model_covariate,present_or_manipulated,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,3,1,1,"Record method: clod card, ADCP, flow meter, wave model."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,sedimentation,2,environment,treatment_or_source,medium,present_source_level_sparse,not_extracted,,,0,0,1,"Sediment trap, turbidity, and visual cover are different metrics."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,symbiotic_state,2,intrinsic_state,treatment_or_observation,medium,present_source_level_sparse,existing_source_covariate,symbiotic,notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,1,1,Critical for Astrangia and bleaching studies.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,symbiont_density,2,intrinsic_state,treatment_or_observation,medium_low,absent,pdf_text_candidate,,,1,1,1,Only extract when assayed or clearly reported.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,bleaching_status,2,biotic_context,treatment_or_source,medium,absent,pdf_text_candidate,,,3,1,1,"Can be stressor, response context, or pre-existing colony condition."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,disease_status,2,biotic_context,treatment_or_source,medium,absent,pdf_text_candidate,,,3,1,1,Separate disease-origin lesions from post-wound infection.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,algal_competition,2,biotic_context,treatment_or_observation,medium,absent,pdf_text_candidate,,,3,1,1,Can be lesion colonization or imposed competition.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,predator_context,2,biotic_context,treatment_or_source,high,absent,pdf_text_candidate,,,3,1,1,Distinguish corallivory source from simulated injury method.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,season,2,environment,source_or_treatment,medium,absent,pdf_text_candidate,,,3,1,1,Standardize cautiously.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,genus,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,Acropora,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,0,0,Parsed from reported taxon and validated through the model covariate layer.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,family,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,Acroporidae,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,0,0,Populated from the WoRMS-backed taxon trait lookup in the model covariate layer.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,growth_form_standard,3,taxon_trait,taxon_trait_table,high_external,present_model_covariate_layer,existing_model_covariate,branching,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,0,1,0,Raw source growth form is standardized in the model covariate layer.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,skeletal_porosity,3,taxon_trait,taxon_trait_table,high_external,partial_model_covariate_layer,not_extracted,,,0,0,0,Conservatively populated only for unambiguous rows; full coverage still needs an external morphology trait lookup.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,life_history_strategy,3,taxon_trait,taxon_trait_table,high_external,absent,not_extracted,,,0,0,0,Use published framework rather than ad hoc paper labels.
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,tissue_thickness_mm,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,"Likely genus/species averages, not paper-level values."
c9a7e412-6f2f-4baf-9cde-29e23e6aeeb0,rate,Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,literature/META_ANALYSIS_POOL/Barbara - Host and Symbiont Physiology During Wound Regeneration in Acropora pulchra Under.pdf,polyp_or_corallite_size,3,taxon_trait,taxon_trait_table,medium_external,absent,not_extracted,,,0,0,0,Extract from paper only if directly measured.
12939915-cb9c-4190-9682-7477eb8d2698,rate,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,literature/META_ANALYSIS_POOL/Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,taxon_raw,1,taxonomy,observation_or_treatment,high,present_as_species,existing_response_extraction,Acropora aspera,legacy_or_rate_extraction_tables,0,0,1,Keep verbatim taxon string before canonicalization.
12939915-cb9c-4190-9682-7477eb8d2698,rate,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,literature/META_ANALYSIS_POOL/Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,taxon_canonical,1,taxonomy,observation_or_treatment,high,absent,not_extracted,,,0,0,1,Needed as the join key for taxon traits.
12939915-cb9c-4190-9682-7477eb8d2698,rate,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,literature/META_ANALYSIS_POOL/Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,initial_wound_area_mm2,1,wound_geometry,treatment_or_observation,high,present_as_area_mm2_source_level,pdf_text_candidate,,,1,1,1,Move from source-level multi-value text to treatment/observation rows.
12939915-cb9c-4190-9682-7477eb8d2698,rate,Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,literature/META_ANALYSIS_POOL/Bonesso et al. - 2017 - Exposure to elevated sea-surface temperatures below the bleaching threshold impairs coral recovery a.pdf,injury_mechanism_standard,1,wound_design,treatment,high,present_as_lesion_method_source_level,existing_source_covariate,removal of apical tips (~3 cm of the apical region),notebook_covariates/notebook_covariates_primary_geoaugmented.csv,0,1,1,Standardize Dremel/chisel/pliers/Waterpik/bone-cutter/natural scar.
