value_key,source_id,paper_title,covariate,value,value_kind,dataset_files,row_count,support_status,token_coverage,numeric_coverage,matched_terms,notebook_content_chars,notebook_content_sha256,note
nlmval_ec13e8f4f9d0,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,sedimentation,5 ml sediment <500 µm twice per week (~100 mg cm-2 day-1),source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,1.00,0.60,sediment | twice | week | 100 | 5 | 500,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_a722b32ad49e,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,sedimentation_raw,5 ml sediment <500 µm twice per week (~100 mg cm-2 day-1),source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,1.00,0.60,sediment | twice | week | 100 | 5 | 500,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_67f11a32b0b4,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,site,north shore of Mo'orea,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,north shore of Mo'orea,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_34870d564368,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,site_name,north shore of Mo'orea,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,north shore of Mo'orea,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_523fee01c7e0,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,species,Porites spp.,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,Porites spp.,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_2aced2a60f67,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,study_type_raw,field,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,field,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_cd652f59550c,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,study_year,2017,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,2017,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_9e072fdb6fb5,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,symbiont_status,zooxanthellate,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,no_direct_text_match,0.00,,,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_f8feca05c067,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,symbiont_status_raw,zooxanthellate,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,no_direct_text_match,0.00,,,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,No direct NotebookLM text match; review against the PDF/figure before treating this as an error.
nlmval_5fcaa82cd1fb,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,taxon_raw,Porites spp.,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,Porites spp.,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_f2c0c5b5cf52,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,temperature_c,24.6-30.5,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,0.50,24.6,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_ac044e00e65b,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,temperature_raw,24.6-30.5,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,partial_token_or_numeric_match,,0.50,24.6,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_99ac07429839,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,tissue_type,"colony, fragment",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,colony | fragment,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_dfe7c2a8784d,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,tissue_type_raw,"colony, fragment",source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,colony | fragment,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_efc13fd44836,002a60bc-55c8-4fdb-860a-1169fc99b2a8,Rice et al. - 2021 - Complex interactions with nutrients and sediment a.pdf,water_body,South Pacific,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,South Pacific,79692,01ba5f45ee928626609a819ab021eabf48cf29b7829ba8a8d889ec32af9f985a,
nlmval_36e08e5b93f0,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,depth_m,1.25,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_59a8bec6957b,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,family,Montastraeidae,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_1c786b98f790,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,field_lab_mesocosm,field,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_4f7dcad44546,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,genus,Montastraea,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_f486474b9183,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,growth_form_standard,massive_submassive,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_13051eaaae4c,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,injury_mechanism_standard,scraping_or_abrasion,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_9d42fa153733,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,skeletal_porosity,imperforate,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_3b791963fb40,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,tissue_skeleton_involvement,tissue_and_skeleton,derived_or_model_covariate,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,derived_or_model_covariate_not_text_checked,,,,,,"Value is derived from a model/trait layer or external lookup, so exact paper-text support is not required."
nlmval_a84ed31a7ac2,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,colony_size_value,30-60 cm2 area,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,0.00,0.67,2 | 30,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_5d45a4469ce0,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,lesion_position_standard,top and bottom of the colonies,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,direct_string_match,1.00,1.00,top and bottom of the colonies,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_f6921b500378,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,num_lesions_per_colony,32,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,32,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_0bee2d7c5901,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,sample_size,32,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,numeric_only_present,,1.00,32,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_99c07427a8d7,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,sedimentation,"0.16 g/cm2/day, 0.266 g/cm2/day",response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,,0.75,0.16 | 0.266 | 2,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_3ea5bc4e0538,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,taxon_raw,Montastraea annularis,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,direct_string_match,1.00,1.00,Montastraea annularis,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_e9c781658a9a,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,temperature_c,26-31,response_covariate_target,data/extraction/all_responses/ALL_RESPONSE_COVARIATE_TARGETS.csv,1,partial_token_or_numeric_match,,0.50,26,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_e7279da31d1f,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,colony_size_cm,30-60 cm2 area,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,0.00,0.67,2 | 30,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_afd29ff54024,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,country_territory,Venezuela,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv | notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,3,direct_string_match,1.00,1.00,Venezuela,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_e436cae65e87,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,depth_max_m,1.5,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,numeric_only_present,,1.00,1.5,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_09b61db9632e,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,depth_min_m,1,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,partial_token_or_numeric_match,,1.00,1,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_1b881b211d64,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,growth_form,massive,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,massive,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_b4271dbe641c,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,growth_form_raw,massive,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,direct_string_match,1.00,1.00,massive,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_69e14a27187f,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,latitude_raw,11º 48' N,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,11º 48' N,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_1c994facf796,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,lesion_method,scratching the coral surface with a hard-nylon brush; jetting out the tissue from the polyps using a syringe,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,brush | hard | jetting | nylon | out | polyps | scratching | surface | syringe | tissue | using,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_fa4d70ceaac5,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,lesion_method_raw,scratching the coral surface with a hard-nylon brush; jetting out the tissue from the polyps using a syringe,source_covariate,data/extraction/meta_analysis/META_ANALYSIS_COVARIATES.csv,1,high_token_match,1.00,,brush | hard | jetting | nylon | out | polyps | scratching | surface | syringe | tissue | using,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_f8aa6a7fbff2,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,lesion_position,top and bottom of the colonies,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,top and bottom of the colonies,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_517fba3b5cf0,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,lesion_source,experimental,source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,direct_string_match,1.00,1.00,experimental,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
nlmval_f8e0ac7c5206,034d4e10-aee2-4964-9c77-cb6f4174bd3e,Cróquer et al. - 2002 - Environmental factors affecting tissue regeneration of the reef - building coral Montastraea annular.pdf,lesion_type,"tissue, tissue and skeleton",source_covariate,notebook_covariates/notebook_covariates_all_sources_geoaugmented.csv | notebook_covariates/notebook_covariates_primary_geoaugmented.csv,2,high_token_match,1.00,,skeleton | tissue,27887,590da70e225d23c1938af1cac94638f033b6c4e615aee7be03c133e82d343d55,
