queue_id,digitization_status,source_id,paper_title,response_type,source_file_status,local_relpath,pdf_sha256,pdf_page_count,caption_parse_status,candidate_rank,candidate_score,candidate_type,candidate_label,candidate_page,candidate_text,matched_terms,review_status,selected_for_clipping,reviewer,review_notes,required_clip_naming_rule,required_data_naming_rule
DIG-daec544d-rate,needs_figure_id,daec544d-cfab-46db-be2a-1d3596bc0395,Burmester et al. - 2018 - The impact of autotrophic versus heterotrophic nutritional pathways on colony health and wound recov.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Burmester et al. - 2018 - The impact of autotrophic versus heterotrophic nutritional pathways on colony health and wound recov.pdf,d2b87b8472eebd9350424e6f04162d6de31f0bc335aedbbde9b1be0f97b0e564,12,parsed,1,35,figure,Figure 3,6,"Figure 3). Both symbiont state and nutritional state (but not their in‐ teraction, PAR, initial mass, and initial wound size) were significant predictors of healing initiation (AIC 141.1, symbiont state: p < 0.01, nutritional state: p < 0.001, Supporting Information Table S1). Only symbiont state significantly impacted healing success (the formation of fully functional tentacles) according to GLMM analysis (AIC 58.1, F I G U R E 4 Mean proportional change in wound surface area p < 0.0001, Supporting Information Table S2). In order to adjust for 60 days after lesions were induced. Error bars signify standard the small sampling of aposymbiotic colonies with full polyp develop‐ error ment (1/56 colonies, Figure 3), a second GLMM was performed on only the subset of symbiotic colonies. However, this model did not fed, −0.2183 ± 0.0928) and starved, symbiotic colonies find nutritional state to be significant (AIC 43.7, p = 0.07, Supporting (−0.1836 ± 0.0874; Figure 4). While no group demonstrated full re‐ Information Table S3), which could potentially derive from a lack of covery across all colonies, the greatest proportion (16/28 or 57.14%) statistical power. Accounting for the tank...",healing|wound|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/daec544d__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/daec544d__rate__fig-<printed-label>_panel-<panel>.csv
DIG-daec544d-rate,needs_figure_id,daec544d-cfab-46db-be2a-1d3596bc0395,Burmester et al. - 2018 - The impact of autotrophic versus heterotrophic nutritional pathways on colony health and wound recov.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Burmester et al. - 2018 - The impact of autotrophic versus heterotrophic nutritional pathways on colony health and wound recov.pdf,d2b87b8472eebd9350424e6f04162d6de31f0bc335aedbbde9b1be0f97b0e564,12,parsed,2,30,figure,Figure 7,7,"FIGURE 7 Mean chlorophyll density as determined by RGB color values. Error bars represent standard error mass, or PAR; however, nutritional state did play a slight but sig‐ S6)and S7). In order to test for the impact of applying a food‐re‐ nificant role in predicting changes in total colony surface area (AIC lated stimulus, an additional REML‐fitted GLMM was performed on −354.9, p = 0.0283), Supporting Information Table S5). Additionally, the subset of fed corals (pre‐ and post‐stimulus). This model found fed treatment groups experienced a higher proportion of colonies both time and applied stimulus to be significant predictors of polyp with increased total colony live tissue surface area (8/44 or 18.18% extension (AIC 5642.9, p < 0.05, Supporting Information Table S8), for symbiotic colonies; 7/43 or 16.28% for aposymbiotic colonies) whereby polyp extension varied over time but was consistently than did starved colonies (3/51 or 5.88% for symbiotic colonies; higher than pre‐stimulus colonies after food was supplied. 5/52 or 9.61% for aposymbiotic colonies).",tissue|area|time,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/daec544d__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/daec544d__rate__fig-<printed-label>_panel-<panel>.csv
DIG-daec544d-rate,needs_figure_id,daec544d-cfab-46db-be2a-1d3596bc0395,Burmester et al. - 2018 - The impact of autotrophic versus heterotrophic nutritional pathways on colony health and wound recov.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Burmester et al. - 2018 - The impact of autotrophic versus heterotrophic nutritional pathways on colony health and wound recov.pdf,d2b87b8472eebd9350424e6f04162d6de31f0bc335aedbbde9b1be0f97b0e564,12,parsed,3,10,figure,Figure 8,8,"Figure 8). Consistent with these results, the model with best sup‐ sourcing and nutritional state. The type of damage inflicted may port found symbiont state (p < 0.0001) and the interaction between also play a role in how energy is regulated or redirected to re‐ symbiotic state and nutritional state (particularly among symbiotic covery and other biological processes (DeFilippo et al., 2016). and not aposymbiotic colonies, p < 0.0001) to be the most signifi‐ Dislodged colonies of Pocillopora damicornis with edge damage cant predictors of photosynthetic efficiency (AIC 486.8, Supporting experience a decrease in overall energy allocation, resulting in Information Table S10). higher mortality rates and decreased growth and reproduction (Ward, 1995). Meanwhile, fragmentation bears no significant im‐ pact on growth and mortality, but results in higher overall energy 4 | D I S CU S S I O N allocation and increased reproduction (Ward, 1995). Therefore, it is likely that tissue maintenance and damage are regulated differ‐ Our findings highlight some of the dynamic pathways through which ently for small‐scale local wounds (e.g., the single polyp removal coral colonies might obtain, distr...",tissue,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/daec544d__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/daec544d__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-rate,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,1,25,figure,Fig. 1,4,"Fig. 1. Morphology of fractures and regeneration in F. gmnulma. Scde bars = I cm. (A) Wedge-shaped skeletal fragments created b, fractures along the septa ( = OO;,perpendicular to the septa). (B) Regenerating fan of septa radiating from the mouth area of a live fragment. at 8 months after breakage. Note that none of the fractures is oriented perpendicular to the septa, and that regeneration has occurred only at the mouth area. (C) Live fragment with fracture oriented across the septal edges ( = lOOoi, perpendicular to the septa). (D,E) Live fragments with mixed fractures. Note that fracture areas perpendicular to the septa have regenerated, while areas paraiiel are dead. 30 and 600; of the total fracture areas are perpendicular to the septa, respectively. (F) Naturally regenerating live polyp in the field (mouth is at center).",regeneration|area,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-rate,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,2,15,figure,Fig. 2,5,Fig. 2. Correlation oftissue regeneration and fracture orientation in damaged polyps (n = 18) ofF. granulosa at 8 months after breakage. Only corals with lo-50% breakage are shown. See Fig. 1 for explanation of fracture orientation.,regeneration,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-rate,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,3,10,figure,Fig. 3,6,Fig. 3. Tissue necrosis in experimentally fragmented polyps of F. grunulosu. (A) Intact control corals (n = 21). (B) Corals with 10-50x breakage (n = 18). (C)Corals with 51-90% breakage (n = 25). 100% tissue necrosis = dead coral.,tissue,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-rate,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,4,10,figure,Fig. 4,7,Fig. 4. Variation in skeletal growth rate (% mass change. 8 months _ ’ ) with percent breakage in damaged and intact (0% breakage) polyps of F.granufosa. (A)Small corals (n = 38). (B)Large corals (n = 26).,rate,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-rate,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,rate,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,5,10,figure,Fig. 5,8,Fig. 5. Variation in skeletal growth rate ( y0 mass change. 8 months- ‘) with size (coral mass in g) in damaged and intact polyps of F. granulosa. (A) Intact control corals (n = 21). (B) Corals with 10-50x breakage (n = 18).,rate,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__rate__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-survival,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,1,10,figure,Fig. 1,4,"Fig. 1. Morphology of fractures and regeneration in F. gmnulma. Scde bars = I cm. (A) Wedge-shaped skeletal fragments created b, fractures along the septa ( = OO;,perpendicular to the septa). (B) Regenerating fan of septa radiating from the mouth area of a live fragment. at 8 months after breakage. Note that none of the fractures is oriented perpendicular to the septa, and that regeneration has occurred only at the mouth area. (C) Live fragment with fracture oriented across the septal edges ( = lOOoi, perpendicular to the septa). (D,E) Live fragments with mixed fractures. Note that fracture areas perpendicular to the septa have regenerated, while areas paraiiel are dead. 30 and 600; of the total fracture areas are perpendicular to the septa, respectively. (F) Naturally regenerating live polyp in the field (mouth is at center).",dead,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-survival,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,2,10,figure,Fig. 3,6,Fig. 3. Tissue necrosis in experimentally fragmented polyps of F. grunulosu. (A) Intact control corals (n = 21). (B) Corals with 10-50x breakage (n = 18). (C)Corals with 51-90% breakage (n = 25). 100% tissue necrosis = dead coral.,dead,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-survival,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,3,0,figure,Fig. 2,5,Fig. 2. Correlation oftissue regeneration and fracture orientation in damaged polyps (n = 18) ofF. granulosa at 8 months after breakage. Only corals with lo-50% breakage are shown. See Fig. 1 for explanation of fracture orientation.,,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-survival,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,4,0,figure,Fig. 4,7,Fig. 4. Variation in skeletal growth rate (% mass change. 8 months _ ’ ) with percent breakage in damaged and intact (0% breakage) polyps of F.granufosa. (A)Small corals (n = 38). (B)Large corals (n = 26).,,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.csv
DIG-9f7a74ab-survival,needs_figure_id,9f7a74ab-485d-44be-88c3-28c6b4a7c491,Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,survival,local_pdf_available,literature/META_ANALYSIS_POOL/Chadwick and Loya - 1990 - Regeneration after experimental breakage in the solitary reef coral Fungia granulosa Klunzing.pdf,54a51444f0a27a7a51d8712331ea87bf34fabd703021eadc27bd9a0c489d7a92,14,parsed,5,0,figure,Fig. 5,8,Fig. 5. Variation in skeletal growth rate ( y0 mass change. 8 months- ‘) with size (coral mass in g) in damaged and intact polyps of F. granulosa. (A) Intact control corals (n = 21). (B) Corals with 10-50x breakage (n = 18).,,candidate_review_needed,,,Select the exact printed figure/table label and panel before assigning clip/data paths.,digitization/figures/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.png,digitization/data/9f7a74ab__survival__fig-<printed-label>_panel-<panel>.csv
